pokemon_name,move_name,learn_method,level,version_group
Ninjask,Agility,level-up,15,brilliant-diamond-shining-pearl
Ninjask,Screech,level-up,0,brilliant-diamond-shining-pearl
Ninjask,Double Team,level-up,0,brilliant-diamond-shining-pearl
Ninjask,Double Team,machine,0,brilliant-diamond-shining-pearl
Ninjask,Harden,level-up,1,brilliant-diamond-shining-pearl
Ninjask,Flash,machine,0,brilliant-diamond-shining-pearl
Ninjask,Fury Swipes,level-up,36,brilliant-diamond-shining-pearl
Ninjask,Rest,machine,0,brilliant-diamond-shining-pearl
Ninjask,Slash,level-up,50,brilliant-diamond-shining-pearl
Ninjask,Substitute,machine,0,brilliant-diamond-shining-pearl
Ninjask,Thief,machine,0,brilliant-diamond-shining-pearl
Ninjask,Mind Reader,level-up,43,brilliant-diamond-shining-pearl
Ninjask,Protect,machine,0,brilliant-diamond-shining-pearl
Ninjask,Mud Slap,level-up,1,brilliant-diamond-shining-pearl
Ninjask,Sandstorm,machine,0,brilliant-diamond-shining-pearl
Ninjask,Giga Drain,machine,0,brilliant-diamond-shining-pearl
Ninjask,Endure,machine,0,brilliant-diamond-shining-pearl
Ninjask,False Swipe,level-up,1,brilliant-diamond-shining-pearl
Ninjask,False Swipe,machine,0,brilliant-diamond-shining-pearl
Ninjask,Swagger,machine,0,brilliant-diamond-shining-pearl
Ninjask,Fury Cutter,level-up,0,brilliant-diamond-shining-pearl
Ninjask,Sleep Talk,machine,0,brilliant-diamond-shining-pearl
Ninjask,Baton Pass,level-up,1,brilliant-diamond-shining-pearl
Ninjask,Metal Claw,level-up,1,brilliant-diamond-shining-pearl
Ninjask,Sunny Day,machine,0,brilliant-diamond-shining-pearl
Ninjask,Shadow Ball,machine,0,brilliant-diamond-shining-pearl
Ninjask,Facade,machine,0,brilliant-diamond-shining-pearl
Ninjask,Aerial Ace,level-up,1,brilliant-diamond-shining-pearl
Ninjask,Aerial Ace,machine,0,brilliant-diamond-shining-pearl
Ninjask,Roost,machine,0,brilliant-diamond-shining-pearl
Ninjask,U Turn,machine,0,brilliant-diamond-shining-pearl
Ninjask,X Scissor,level-up,64,brilliant-diamond-shining-pearl
Ninjask,X Scissor,machine,0,brilliant-diamond-shining-pearl
Ninjask,Bug Buzz,machine,0,brilliant-diamond-shining-pearl
Ninjask,Giga Impact,machine,0,brilliant-diamond-shining-pearl
Ninjask,Defog,machine,0,brilliant-diamond-shining-pearl
Ninjask,Bug Bite,level-up,29,brilliant-diamond-shining-pearl
Shedinja,Scratch,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Cut,machine,0,brilliant-diamond-shining-pearl
Shedinja,Sand Attack,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Hyper Beam,machine,0,brilliant-diamond-shining-pearl
Shedinja,Absorb,level-up,23,brilliant-diamond-shining-pearl
Shedinja,Solar Beam,machine,0,brilliant-diamond-shining-pearl
Shedinja,Dig,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Dig,machine,0,brilliant-diamond-shining-pearl
Shedinja,Double Team,machine,0,brilliant-diamond-shining-pearl
Shedinja,Harden,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Confuse Ray,level-up,15,brilliant-diamond-shining-pearl
Shedinja,Dream Eater,machine,0,brilliant-diamond-shining-pearl
Shedinja,Flash,machine,0,brilliant-diamond-shining-pearl
Shedinja,Fury Swipes,level-up,36,brilliant-diamond-shining-pearl
Shedinja,Rest,machine,0,brilliant-diamond-shining-pearl
Shedinja,Substitute,machine,0,brilliant-diamond-shining-pearl
Shedinja,Thief,machine,0,brilliant-diamond-shining-pearl
Shedinja,Mind Reader,level-up,43,brilliant-diamond-shining-pearl
Shedinja,Spite,level-up,57,brilliant-diamond-shining-pearl
Shedinja,Protect,machine,0,brilliant-diamond-shining-pearl
Shedinja,Mud Slap,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Sandstorm,machine,0,brilliant-diamond-shining-pearl
Shedinja,Giga Drain,machine,0,brilliant-diamond-shining-pearl
Shedinja,Endure,machine,0,brilliant-diamond-shining-pearl
Shedinja,False Swipe,level-up,1,brilliant-diamond-shining-pearl
Shedinja,False Swipe,machine,0,brilliant-diamond-shining-pearl
Shedinja,Swagger,machine,0,brilliant-diamond-shining-pearl
Shedinja,Sleep Talk,machine,0,brilliant-diamond-shining-pearl
Shedinja,Metal Claw,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Sunny Day,machine,0,brilliant-diamond-shining-pearl
Shedinja,Shadow Ball,level-up,50,brilliant-diamond-shining-pearl
Shedinja,Shadow Ball,machine,0,brilliant-diamond-shining-pearl
Shedinja,Will O Wisp,machine,0,brilliant-diamond-shining-pearl
Shedinja,Facade,machine,0,brilliant-diamond-shining-pearl
Shedinja,Grudge,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Aerial Ace,machine,0,brilliant-diamond-shining-pearl
Shedinja,X Scissor,machine,0,brilliant-diamond-shining-pearl
Shedinja,Bug Buzz,machine,0,brilliant-diamond-shining-pearl
Shedinja,Giga Impact,machine,0,brilliant-diamond-shining-pearl
Shedinja,Shadow Claw,level-up,1,brilliant-diamond-shining-pearl
Shedinja,Shadow Claw,machine,0,brilliant-diamond-shining-pearl
Shedinja,Shadow Sneak,level-up,29,brilliant-diamond-shining-pearl
Shedinja,Phantom Force,level-up,64,brilliant-diamond-shining-pearl
Whismur,Pound,level-up,1,brilliant-diamond-shining-pearl
Whismur,Whirlwind,egg,0,brilliant-diamond-shining-pearl
Whismur,Stomp,level-up,21,brilliant-diamond-shining-pearl
Whismur,Take Down,egg,0,brilliant-diamond-shining-pearl
Whismur,Roar,level-up,25,brilliant-diamond-shining-pearl
Whismur,Roar,machine,0,brilliant-diamond-shining-pearl
Whismur,Supersonic,level-up,30,brilliant-diamond-shining-pearl
Whismur,Flamethrower,machine,0,brilliant-diamond-shining-pearl
Whismur,Ice Beam,machine,0,brilliant-diamond-shining-pearl
Whismur,Blizzard,machine,0,brilliant-diamond-shining-pearl
Whismur,Solar Beam,machine,0,brilliant-diamond-shining-pearl
Whismur,Screech,level-up,40,brilliant-diamond-shining-pearl
Whismur,Double Team,machine,0,brilliant-diamond-shining-pearl
Whismur,Smokescreen,egg,0,brilliant-diamond-shining-pearl
Whismur,Fire Blast,machine,0,brilliant-diamond-shining-pearl
Whismur,Rest,level-up,15,brilliant-diamond-shining-pearl
Whismur,Rest,machine,0,brilliant-diamond-shining-pearl
Whismur,Substitute,machine,0,brilliant-diamond-shining-pearl
Whismur,Snore,egg,0,brilliant-diamond-shining-pearl
Whismur,Protect,machine,0,brilliant-diamond-shining-pearl
Whismur,Endure,machine,0,brilliant-diamond-shining-pearl
Whismur,Swagger,machine,0,brilliant-diamond-shining-pearl
Whismur,Attract,machine,0,brilliant-diamond-shining-pearl
Whismur,Sleep Talk,level-up,15,brilliant-diamond-shining-pearl
Whismur,Sleep Talk,machine,0,brilliant-diamond-shining-pearl
Whismur,Rain Dance,machine,0,brilliant-diamond-shining-pearl
Whismur,Sunny Day,machine,0,brilliant-diamond-shining-pearl
Whismur,Shadow Ball,machine,0,brilliant-diamond-shining-pearl
Whismur,Uproar,level-up,35,brilliant-diamond-shining-pearl
Whismur,Facade,machine,0,brilliant-diamond-shining-pearl
Whismur,Endeavor,egg,0,brilliant-diamond-shining-pearl
Whismur,Hyper Voice,level-up,45,brilliant-diamond-shining-pearl
Whismur,Astonish,level-up,1,brilliant-diamond-shining-pearl
Whismur,Fake Tears,egg,0,brilliant-diamond-shining-pearl
Whismur,Extrasensory,egg,0,brilliant-diamond-shining-pearl
Whismur,Howl,level-up,10,brilliant-diamond-shining-pearl
Whismur,Shock Wave,machine,0,brilliant-diamond-shining-pearl
Whismur,Water Pulse,machine,0,brilliant-diamond-shining-pearl
Whismur,Hammer Arm,egg,0,brilliant-diamond-shining-pearl
Whismur,Fling,machine,0,brilliant-diamond-shining-pearl
Whismur,Echoed Voice,level-up,5,brilliant-diamond-shining-pearl
Whismur,Circle Throw,egg,0,brilliant-diamond-shining-pearl
Whismur,Work Up,machine,0,brilliant-diamond-shining-pearl
Whismur,Disarming Voice,egg,0,brilliant-diamond-shining-pearl
Loudred,Pound,level-up,1,brilliant-diamond-shining-pearl
Loudred,Stomp,level-up,23,brilliant-diamond-shining-pearl
Loudred,Bite,level-up,0,brilliant-diamond-shining-pearl
Loudred,Roar,level-up,29,brilliant-diamond-shining-pearl
Loudred,Roar,machine,0,brilliant-diamond-shining-pearl
Loudred,Supersonic,level-up,36,brilliant-diamond-shining-pearl
Loudred,Flamethrower,machine,0,brilliant-diamond-shining-pearl
Loudred,Ice Beam,machine,0,brilliant-diamond-shining-pearl
Loudred,Blizzard,machine,0,brilliant-diamond-shining-pearl
Loudred,Strength,machine,0,brilliant-diamond-shining-pearl
Loudred,Solar Beam,machine,0,brilliant-diamond-shining-pearl
Loudred,Earthquake,machine,0,brilliant-diamond-shining-pearl
Loudred,Screech,level-up,50,brilliant-diamond-shining-pearl
Loudred,Double Team,machine,0,brilliant-diamond-shining-pearl
Loudred,Fire Blast,machine,0,brilliant-diamond-shining-pearl
Loudred,Rest,level-up,15,brilliant-diamond-shining-pearl
Loudred,Rest,machine,0,brilliant-diamond-shining-pearl
Loudred,Rock Slide,machine,0,brilliant-diamond-shining-pearl
Loudred,Substitute,machine,0,brilliant-diamond-shining-pearl
Loudred,Protect,machine,0,brilliant-diamond-shining-pearl
Loudred,Endure,machine,0,brilliant-diamond-shining-pearl
Loudred,Swagger,machine,0,brilliant-diamond-shining-pearl
Loudred,Attract,machine,0,brilliant-diamond-shining-pearl
Loudred,Sleep Talk,level-up,15,brilliant-diamond-shining-pearl
Loudred,Sleep Talk,machine,0,brilliant-diamond-shining-pearl
Loudred,Rain Dance,machine,0,brilliant-diamond-shining-pearl
Loudred,Sunny Day,machine,0,brilliant-diamond-shining-pearl
Loudred,Shadow Ball,machine,0,brilliant-diamond-shining-pearl
Loudred,Rock Smash,machine,0,brilliant-diamond-shining-pearl
Loudred,Uproar,level-up,43,brilliant-diamond-shining-pearl
Loudred,Torment,machine,0,brilliant-diamond-shining-pearl
Loudred,Facade,machine,0,brilliant-diamond-shining-pearl
Loudred,Taunt,machine,0,brilliant-diamond-shining-pearl
Loudred,Brick Break,machine,0,brilliant-diamond-shining-pearl
Loudred,Hyper Voice,level-up,57,brilliant-diamond-shining-pearl
Loudred,Astonish,level-up,1,brilliant-diamond-shining-pearl
Loudred,Overheat,machine,0,brilliant-diamond-shining-pearl
Loudred,Rock Tomb,machine,0,brilliant-diamond-shining-pearl
Loudred,Howl,level-up,1,brilliant-diamond-shining-pearl
Loudred,Shock Wave,machine,0,brilliant-diamond-shining-pearl
Loudred,Water Pulse,machine,0,brilliant-diamond-shining-pearl
Loudred,Fling,machine,0,brilliant-diamond-shining-pearl
Loudred,Echoed Voice,level-up,1,brilliant-diamond-shining-pearl
Loudred,Bulldoze,machine,0,brilliant-diamond-shining-pearl
Loudred,Work Up,machine,0,brilliant-diamond-shining-pearl
Exploud,Pound,level-up,1,brilliant-diamond-shining-pearl
Exploud,Stomp,level-up,23,brilliant-diamond-shining-pearl
Exploud,Bite,level-up,1,brilliant-diamond-shining-pearl
Exploud,Roar,level-up,29,brilliant-diamond-shining-pearl
Exploud,Roar,machine,0,brilliant-diamond-shining-pearl
Exploud,Supersonic,level-up,36,brilliant-diamond-shining-pearl
Exploud,Flamethrower,machine,0,brilliant-diamond-shining-pearl
Exploud,Surf,machine,0,brilliant-diamond-shining-pearl
Exploud,Ice Beam,machine,0,brilliant-diamond-shining-pearl
Exploud,Blizzard,machine,0,brilliant-diamond-shining-pearl
Exploud,Hyper Beam,level-up,81,brilliant-diamond-shining-pearl
Exploud,Hyper Beam,machine,0,brilliant-diamond-shining-pearl
Exploud,Strength,machine,0,brilliant-diamond-shining-pearl
Exploud,Solar Beam,machine,0,brilliant-diamond-shining-pearl
Exploud,Earthquake,machine,0,brilliant-diamond-shining-pearl
Exploud,Screech,level-up,54,brilliant-diamond-shining-pearl
Exploud,Double Team,machine,0,brilliant-diamond-shining-pearl
Exploud,Fire Blast,machine,0,brilliant-diamond-shining-pearl
Exploud,Rest,level-up,15,brilliant-diamond-shining-pearl
Exploud,Rest,machine,0,brilliant-diamond-shining-pearl
Exploud,Rock Slide,machine,0,brilliant-diamond-shining-pearl
Exploud,Substitute,machine,0,brilliant-diamond-shining-pearl
Exploud,Protect,machine,0,brilliant-diamond-shining-pearl
Exploud,Endure,machine,0,brilliant-diamond-shining-pearl
Exploud,Swagger,machine,0,brilliant-diamond-shining-pearl
Exploud,Attract,machine,0,brilliant-diamond-shining-pearl
Exploud,Sleep Talk,level-up,15,brilliant-diamond-shining-pearl
Exploud,Sleep Talk,machine,0,brilliant-diamond-shining-pearl
Exploud,Rain Dance,machine,0,brilliant-diamond-shining-pearl
Exploud,Sunny Day,machine,0,brilliant-diamond-shining-pearl
Exploud,Crunch,level-up,0,brilliant-diamond-shining-pearl
Exploud,Shadow Ball,machine,0,brilliant-diamond-shining-pearl
Exploud,Rock Smash,machine,0,brilliant-diamond-shining-pearl
Exploud,Uproar,level-up,45,brilliant-diamond-shining-pearl
Exploud,Torment,machine,0,brilliant-diamond-shining-pearl
Exploud,Facade,machine,0,brilliant-diamond-shining-pearl
Exploud,Taunt,machine,0,brilliant-diamond-shining-pearl
Exploud,Brick Break,machine,0,brilliant-diamond-shining-pearl
Exploud,Hyper Voice,level-up,63,brilliant-diamond-shining-pearl
Exploud,Astonish,level-up,1,brilliant-diamond-shining-pearl
Exploud,Overheat,machine,0,brilliant-diamond-shining-pearl
Exploud,Rock Tomb,machine,0,brilliant-diamond-shining-pearl
Exploud,Howl,level-up,1,brilliant-diamond-shining-pearl
Exploud,Shock Wave,machine,0,brilliant-diamond-shining-pearl
Exploud,Water Pulse,machine,0,brilliant-diamond-shining-pearl
Exploud,Fling,machine,0,brilliant-diamond-shining-pearl
Exploud,Focus Blast,machine,0,brilliant-diamond-shining-pearl
Exploud,Giga Impact,machine,0,brilliant-diamond-shining-pearl
Exploud,Avalanche,machine,0,brilliant-diamond-shining-pearl
Exploud,Thunder Fang,level-up,1,brilliant-diamond-shining-pearl
Exploud,Ice Fang,level-up,1,brilliant-diamond-shining-pearl
Exploud,Fire Fang,level-up,1,brilliant-diamond-shining-pearl
Exploud,Rock Climb,machine,0,brilliant-diamond-shining-pearl
Exploud,Echoed Voice,level-up,1,brilliant-diamond-shining-pearl
Exploud,Bulldoze,machine,0,brilliant-diamond-shining-pearl
Exploud,Work Up,machine,0,brilliant-diamond-shining-pearl
Exploud,Boomburst,level-up,72,brilliant-diamond-shining-pearl
Makuhita,Fire Punch,machine,0,scarlet-violet
Makuhita,Ice Punch,machine,0,scarlet-violet
Makuhita,Thunder Punch,machine,0,scarlet-violet
Makuhita,Whirlwind,level-up,16,scarlet-violet
Makuhita,Sand Attack,level-up,4,scarlet-violet
Makuhita,Tackle,level-up,1,scarlet-violet
Makuhita,Body Slam,machine,0,scarlet-violet
Makuhita,Take Down,machine,0,scarlet-violet
Makuhita,Double Edge,machine,0,scarlet-violet
Makuhita,Surf,machine,0,scarlet-violet
Makuhita,Low Kick,machine,0,scarlet-violet
Makuhita,Counter,egg,0,scarlet-violet
Makuhita,Seismic Toss,level-up,31,scarlet-violet
Makuhita,Earthquake,machine,0,scarlet-violet
Makuhita,Dig,machine,0,scarlet-violet
Makuhita,Focus Energy,level-up,1,scarlet-violet
Makuhita,Metronome,machine,0,scarlet-violet
Makuhita,Swift,machine,0,scarlet-violet
Makuhita,Rest,machine,0,scarlet-violet
Makuhita,Rock Slide,machine,0,scarlet-violet
Makuhita,Substitute,machine,0,scarlet-violet
Makuhita,Thief,machine,0,scarlet-violet
Makuhita,Reversal,level-up,43,scarlet-violet
Makuhita,Reversal,machine,0,scarlet-violet
Makuhita,Protect,machine,0,scarlet-violet
Makuhita,Belly Drum,level-up,25,scarlet-violet
Makuhita,Mud Slap,machine,0,scarlet-violet
Makuhita,Detect,level-up,28,scarlet-violet
Makuhita,Endure,level-up,37,scarlet-violet
Makuhita,Endure,machine,0,scarlet-violet
Makuhita,Sleep Talk,machine,0,scarlet-violet
Makuhita,Dynamic Punch,egg,0,scarlet-violet
Makuhita,Cross Chop,egg,0,scarlet-violet
Makuhita,Rain Dance,machine,0,scarlet-violet
Makuhita,Sunny Day,machine,0,scarlet-violet
Makuhita,Fake Out,level-up,10,scarlet-violet
Makuhita,Facade,machine,0,scarlet-violet
Makuhita,Focus Punch,level-up,34,scarlet-violet
Makuhita,Focus Punch,machine,0,scarlet-violet
Makuhita,Taunt,machine,0,scarlet-violet
Makuhita,Helping Hand,egg,0,scarlet-violet
Makuhita,Helping Hand,machine,0,scarlet-violet
Makuhita,Brick Break,machine,0,scarlet-violet
Makuhita,Knock Off,level-up,19,scarlet-violet
Makuhita,Knock Off,machine,0,scarlet-violet
Makuhita,Arm Thrust,level-up,7,scarlet-violet
Makuhita,Rock Tomb,machine,0,scarlet-violet
Makuhita,Bulk Up,level-up,22,scarlet-violet
Makuhita,Bulk Up,machine,0,scarlet-violet
Makuhita,Mud Shot,machine,0,scarlet-violet
Makuhita,Feint,egg,0,scarlet-violet
Makuhita,Close Combat,level-up,40,scarlet-violet
Makuhita,Close Combat,machine,0,scarlet-violet
Makuhita,Fling,machine,0,scarlet-violet
Makuhita,Force Palm,level-up,13,scarlet-violet
Makuhita,Poison Jab,machine,0,scarlet-violet
Makuhita,Drain Punch,machine,0,scarlet-violet
Makuhita,Vacuum Wave,machine,0,scarlet-violet
Makuhita,Focus Blast,machine,0,scarlet-violet
Makuhita,Bullet Punch,egg,0,scarlet-violet
Makuhita,Zen Headbutt,machine,0,scarlet-violet
Makuhita,Stone Edge,machine,0,scarlet-violet
Makuhita,Wide Guard,egg,0,scarlet-violet
Makuhita,Smack Down,machine,0,scarlet-violet
Makuhita,Heavy Slam,level-up,46,scarlet-violet
Makuhita,Heavy Slam,machine,0,scarlet-violet
Makuhita,Low Sweep,machine,0,scarlet-violet
Makuhita,Bulldoze,machine,0,scarlet-violet
Makuhita,Stomping Tantrum,machine,0,scarlet-violet
Makuhita,Body Press,machine,0,scarlet-violet
Makuhita,Coaching,machine,0,scarlet-violet
Makuhita,Tera Blast,machine,0,scarlet-violet
Makuhita,Chilling Water,machine,0,scarlet-violet
Makuhita,Upper Hand,machine,0,scarlet-violet
Hariyama,Fire Punch,machine,0,scarlet-violet
Hariyama,Ice Punch,machine,0,scarlet-violet
Hariyama,Thunder Punch,machine,0,scarlet-violet
Hariyama,Whirlwind,level-up,16,scarlet-violet
Hariyama,Sand Attack,level-up,1,scarlet-violet
Hariyama,Tackle,level-up,1,scarlet-violet
Hariyama,Body Slam,machine,0,scarlet-violet
Hariyama,Take Down,machine,0,scarlet-violet
Hariyama,Double Edge,machine,0,scarlet-violet
Hariyama,Surf,machine,0,scarlet-violet
Hariyama,Hyper Beam,machine,0,scarlet-violet
Hariyama,Low Kick,machine,0,scarlet-violet
Hariyama,Seismic Toss,level-up,34,scarlet-violet
Hariyama,Earthquake,machine,0,scarlet-violet
Hariyama,Dig,machine,0,scarlet-violet
Hariyama,Focus Energy,level-up,1,scarlet-violet
Hariyama,Metronome,machine,0,scarlet-violet
Hariyama,Swift,machine,0,scarlet-violet
Hariyama,Rest,machine,0,scarlet-violet
Hariyama,Rock Slide,machine,0,scarlet-violet
Hariyama,Substitute,machine,0,scarlet-violet
Hariyama,Thief,machine,0,scarlet-violet
Hariyama,Curse,machine,0,scarlet-violet
Hariyama,Reversal,level-up,50,scarlet-violet
Hariyama,Reversal,machine,0,scarlet-violet
Hariyama,Protect,machine,0,scarlet-violet
Hariyama,Scary Face,machine,0,scarlet-violet
Hariyama,Belly Drum,level-up,26,scarlet-violet
Hariyama,Mud Slap,machine,0,scarlet-violet
Hariyama,Detect,level-up,30,scarlet-violet
Hariyama,Endure,level-up,42,scarlet-violet
Hariyama,Endure,machine,0,scarlet-violet
Hariyama,Sleep Talk,machine,0,scarlet-violet
Hariyama,Rain Dance,machine,0,scarlet-violet
Hariyama,Sunny Day,machine,0,scarlet-violet
Hariyama,Fake Out,level-up,10,scarlet-violet
Hariyama,Facade,machine,0,scarlet-violet
Hariyama,Focus Punch,level-up,38,scarlet-violet
Hariyama,Focus Punch,machine,0,scarlet-violet
Hariyama,Taunt,machine,0,scarlet-violet
Hariyama,Helping Hand,machine,0,scarlet-violet
Hariyama,Brick Break,machine,0,scarlet-violet
Hariyama,Knock Off,level-up,19,scarlet-violet
Hariyama,Knock Off,machine,0,scarlet-violet
Hariyama,Arm Thrust,level-up,1,scarlet-violet
Hariyama,Rock Tomb,machine,0,scarlet-violet
Hariyama,Bulk Up,level-up,22,scarlet-violet
Hariyama,Bulk Up,machine,0,scarlet-violet
Hariyama,Mud Shot,machine,0,scarlet-violet
Hariyama,Brine,level-up,1,scarlet-violet
Hariyama,Close Combat,level-up,46,scarlet-violet
Hariyama,Close Combat,machine,0,scarlet-violet
Hariyama,Fling,machine,0,scarlet-violet
Hariyama,Force Palm,level-up,13,scarlet-violet
Hariyama,Poison Jab,machine,0,scarlet-violet
Hariyama,Drain Punch,machine,0,scarlet-violet
Hariyama,Vacuum Wave,machine,0,scarlet-violet
Hariyama,Focus Blast,machine,0,scarlet-violet
Hariyama,Giga Impact,machine,0,scarlet-violet
Hariyama,Zen Headbutt,machine,0,scarlet-violet
Hariyama,Iron Head,machine,0,scarlet-violet
Hariyama,Stone Edge,machine,0,scarlet-violet
Hariyama,Smack Down,machine,0,scarlet-violet
Hariyama,Heavy Slam,level-up,54,scarlet-violet
Hariyama,Heavy Slam,machine,0,scarlet-violet
Hariyama,Low Sweep,machine,0,scarlet-violet
Hariyama,Bulldoze,machine,0,scarlet-violet
Hariyama,Throat Chop,machine,0,scarlet-violet
Hariyama,Stomping Tantrum,machine,0,scarlet-violet
Hariyama,Body Press,machine,0,scarlet-violet
Hariyama,Lash Out,machine,0,scarlet-violet
Hariyama,Coaching,machine,0,scarlet-violet
Hariyama,Headlong Rush,level-up,60,scarlet-violet
Hariyama,Tera Blast,machine,0,scarlet-violet
Hariyama,Chilling Water,machine,0,scarlet-violet
Hariyama,Upper Hand,machine,0,scarlet-violet
Azurill,Slam,level-up,12,scarlet-violet
Azurill,Body Slam,machine,0,scarlet-violet
Azurill,Take Down,machine,0,scarlet-violet
Azurill,Tail Whip,level-up,1,scarlet-violet
Azurill,Sing,egg,0,scarlet-violet
Azurill,Supersonic,egg,0,scarlet-violet
Azurill,Water Gun,level-up,1,scarlet-violet
Azurill,Surf,machine,0,scarlet-violet
Azurill,Ice Beam,machine,0,scarlet-violet
Azurill,Blizzard,machine,0,scarlet-violet
Azurill,Bubble Beam,level-up,6,scarlet-violet
Azurill,Light Screen,machine,0,scarlet-violet
